sentence_id,post_id,near_duplicate_group_id,source,current_split,text_hash,normalized_text_hash,sentence_length_chars,sentence_length_tokens,n_L,n_K,n_S,n_T,n_total_spans,is_empty,annotation_protocol,annotation_provenance,human_verification_status,eligible_for_repartition,exclusion_reason,offset_ok,substring_ok
822-s0013,822,1642,Grad,train,ab945d79537ff2e6819b2b0d3fb1e4582cef62a28ed2fdd1eed9d9cba6011b21,e7c2bcc6809dd3f005a9005d5e62c9b6575957518abe682fb90939cfd568048f,13,13,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
823-s0000,823,823,Grad,train,8595c27150b575cef0c11e478c49a7231ab0536d184993349e89dca871b66e51,a40bca5a34ed2a292ad9acc946913ed11fd879dc72baf10d092305f3875d5104,158,157,0,0,0,2,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0000,824,824,Grad,train,095c5aede7efd3117bab0c5e24fb26d8d7987891f9a4dd1e61a128a3af860601,76ef3c9f07f1abdb73b5145c70822ab784a7e2d6c9e68a9065379efc6deb897d,45,45,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0001,824,824,Grad,train,21f77f3973a725148f09605ab6dcf20f1bb1f4ae366d552f7a8b952d98269bad,7679678f68be67b3a0ee3ede53a2d940fc8fbf22aa44daecc81bca23b1f7b210,30,30,0,0,2,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0002,824,824,Grad,train,48f48a6a8562311aebfba01888a4bcd5f39a00cbee699901f5149708596012b4,9eaf4df16add691b1d946cca075cd8068c5a844fb5a2b4916f688a901595440c,37,37,0,0,3,0,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0003,824,824,Grad,train,45fa6357d2db826c1f85ffaba5eb05b2114024741efa76b67db0e4b9f9da6d4f,ab702ea718914908911ad5365ddd8ec2354cdf6c56ac0245828f32d0f8f7b49c,37,37,0,2,0,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0004,824,824,Grad,train,b0a4db76297c43daa44a8cc8ebec800d49e507d9cef7402fe71712dd0667b3c6,53fd83f651688bb6b0e479d1de4bb6ad2592cb7ad1042468bda288dd6602a3f1,24,24,0,0,3,0,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0005,824,824,Grad,train,0b4d2352df1bac4fd5fa2954cd15f0f96abc358fa700c271f0a95497b416e257,9dac7c00982c5e3a275ab954fadb51e8001e7ed422dacf43c7439d52acfea9e3,35,35,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0006,824,824,Grad,train,16f140b53373794fd31cd4a5f9ab20ee27408ada7ec070d00d28e01ae98c0fa6,26b077f416e9979dbf2f0e1118970e90dcb5290d4631f84f7ae6c52e786a1684,47,47,0,0,0,4,4,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0007,824,824,Grad,train,17a5e28f719e0e6e31bac494a3ae2d378654bd3f6e0919e66cd39b31dbdc4506,80592ba2492905e34b06a89504f01f53a151227eb9b186815d54a69b0456a3ff,13,13,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0008,824,824,Grad,train,61afcae766934ec1c8db512e7a001e381c3921fc1916e79ded5987d83a6e0e20,61afcae766934ec1c8db512e7a001e381c3921fc1916e79ded5987d83a6e0e20,10,10,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0009,824,824,Grad,train,4291fb70fca347beea63b7f4130d7aed1920ecc00951475e87344d03f3c80f6f,11e670405989098698ae71c2cbe9062682d50e8c69fa3a39308dda6044184d57,34,34,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0010,824,824,Grad,train,bbc66196e4d43c25b5d9f858485201b7b6f7d50b477a1e3fe9da12bb5e515ea3,ac2ac2ebf25093c368f4f8326332361cb41e94ad9d608f6432a30a23d4abcde6,12,12,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0011,824,824,Grad,train,27f3f513a5ba53ceac1c43e4a72030d903422d4414598afd451eef52154c143f,e888cfff3926b2c387c2bb80b3c92259a1d0655336ed48589e55e5fbc533eb28,17,17,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0012,824,824,Grad,train,a6a298962a29344295e2c47a0a9aed369753524341f33dec30f828474dd294a6,8f04a683a4349254a397964799e27c5f86c7fbcab631c6afb2f4bd95fb2ef490,22,22,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0013,824,824,Grad,train,7a4cd547487513f2b692c2bbf63c3ce1bb9cd307a671355ed778df5dd6cb1970,bdee974d5f14c657d9228f29b0e124ab190d69c9222a3d45c35bbdc161fcf4f0,23,23,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
824-s0014,824,824,Grad,train,2534f0ee366f3c979ad4f005ec2023ea38ff58af64df3142f343750d0e949490,9de441fcbe69a0247816cebdadcb077fa38a43015160d5a112553fe72f5d707f,21,21,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0000,825,825,Grad,train,6072e00c79bc5d6439fadb583d369ef99ee1fbe12dbe304e5d37fcc1977508fb,0e4e3ff772e19058088709837251f3fec9c6acc946836fd5c89c2895e9a17e3b,42,41,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0001,825,825,Grad,train,89b6874c60addb33eb1b3300bd5c7d466a7ea8010fe3e34a8e2cb34fc0abc2f8,69491c0375fc5aae44a16611a7a7ecdc6f0e068aae1091c793950fe4f5a4bae1,23,23,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0002,825,825,Grad,train,2f91490d20e207b7a5697af56744de2718b809e1fb4b1bb7d1f30e363f9b465a,06cbaa11c358891c2901ba3fd5c45f2354e736f6a69c7562a16d969ebf539b3d,34,34,0,0,1,2,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0003,825,825,Grad,train,d2b0d042fa2d4be2f0f9d6a69a4215968c811fae37161b7d934d0125fa5f6ce1,9e96b4912abd9c130b17b2751fed1ab1a996a4cfac02e2b27b9841ebf77bb17b,27,27,0,1,1,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0004,825,825,Grad,train,57cf5dd91d44682d455b29e353964556e660671416ba3dcbf875d72f32ef5aa9,82f2e75c57c2a3c245893de8227fa39b79d8d1a7968d27510efd26168396c0dd,40,40,0,0,1,2,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0005,825,825,Grad,train,6fbc9f1e757d0958a3255967201da6db2b4bc6faa1c4d928ce12bd9a62eddd72,add7d072d0d49d7754be896088da15cf98cc570c744e5fe3803c2aa14f91ac3b,18,18,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0006,825,825,Grad,train,05294deb8846f9cf8e4da3e8a8a023d45eb13d789ae0bce0d95cc004dffb3673,653b0bbbb7a411b4d5c073c0e947e70c192a6e6992fe24ab0d57173a15c21290,15,15,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0007,825,825,Grad,train,fcfc9f94a395a840612a6fb133e9b5f9529ce0da35799fbfd3f963b482e6a172,f4fbc7c7430c2984037c690fc73c4df627120bfe978e215c574c22d16a388749,16,15,0,0,1,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0008,825,825,Grad,train,81d33d5c667bb677e55cd225dd5f30986bee2e06b32ef544bcb5d7defa54bc27,072b12598604a9c154bbaef19efc843e57c83772d969784228aec96b81a26ce1,13,13,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0009,825,825,Grad,train,0e92488959ad8dc9f602b14943730b6143673cd9b279ba9c5e158e4efc78b688,f6d551a6b6707e6426d28659a03c3341227b65ce6d61f93f6fdbf963f67f825d,31,31,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0010,825,825,Grad,train,ca7b4d528e009a3cc86d31b2a9d5ed2ebb6cb9c8ffb1e34f8fbea84d1bd1b515,91efd68066107d3580a5c22d50ed9f5d9050049310c14980d74288c031e287d3,27,24,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0011,825,825,Grad,train,a05b8c00bfa16a69c14256515f1b076544daa2ee0725641ba1d5e233051c7281,a05b8c00bfa16a69c14256515f1b076544daa2ee0725641ba1d5e233051c7281,9,9,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0012,825,825,Grad,train,bf660c18166dc12f1f5752fe2c52b5ece665d61c6c3acd866a2cb7c450dc602b,0fc00d9a90f8391aea3e5adc652f498c7e03ad66a8f039860d65346b9d489b1f,38,38,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0013,825,825,Grad,train,3ea5c18c2726d294484cc898d260ed7ee5ec8f0b4e0af53fd75ee6bcf2e89ee3,01d91e7903ed73579b75b22348215c4e243718aaf7d8990fd12f30f3d5e65c22,48,48,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0014,825,825,Grad,train,2798c737d3544e3ee8dff2a2b90add4de6486dfdead9e0eff5aad5740d59f31d,dc0bf0aff32d781663472f4986994619dc5b560d6245f621d6a3d2f90b2e64a2,27,27,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0015,825,825,Grad,train,c50012a11eb2b384183f0141f23b7a62f288a405e4d1d8679202e07a5fa520dd,ef2494188fc0e7ded4339aab8cf60143986c18f60e818567d16acf45f7f84bec,15,15,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
825-s0016,825,825,Grad,train,5c0932bf979f611fb91bcf34ba185fe73b3e633ca4430a6152e619b39f240f4c,56b29b41cce7dc37326bc240691b2e56effd2a7eabba555e5c8a275a2d7ab1cb,19,19,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0000,826,826,Grad,train,c1efb4f1451be8278c5e643774e176290968739d584853bda561acbf9e1d6361,c1efb4f1451be8278c5e643774e176290968739d584853bda561acbf9e1d6361,34,34,0,0,1,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0001,826,826,Grad,train,17272c6c304552511c3e3a0e5a711515d449944acd7d9bbd6296a5d6f10707df,fd3005fde473230bcf1f79b2e030b679b019f76f459a5944d1c51dc80e6e567e,30,30,0,0,2,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0002,826,826,Grad,train,5332f00594e0854a7915598a1511b5982e4548f0ae212a5e8dd00f45b1d472fc,1123e6bc498beb58076ca4edcc3513cc67a0adc0e4ddcdfda5c8deb6dcb1fc18,21,21,0,0,1,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0003,826,826,Grad,train,f429bcb6222f5b87c6a32673b3fb50a2f2ab1d8227ab24978bf7533c0de22151,fe66d959d3c442aa18d35a22925e60a9c81164d31b175bc62957a3f696961877,22,22,0,1,0,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0004,826,826,Grad,train,c10ee641b6d827434f0c2e509471eb2a8f47f00da020acbc061ee12b6c4bc4f3,5ebb9659d6661a7a8551e01a9a0d089d95f0fd8bef0f7fd6289297096a88c05e,39,39,0,0,2,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0005,826,826,Grad,train,1c33c4794cefcf473a1451d88a5bb1b1bb807e33f873b5992b3dd0a2582ccfee,eb8758c128326cdd1a33283a5137661d5ed84b88415dd2deda3df1eab99d9073,72,72,0,2,6,0,8,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0006,826,826,Grad,train,881a98fb70c61751ebd8c6ec31756fb6e9bb7e997afe6803d85df6ab2ca73549,7cc6cbf5324be7ba54117eb45a4294f09195ff6592fe8fcefb830e80028f4f43,12,12,0,1,0,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0007,826,826,Grad,train,5d3ca12f5d6d8e0c47f9306b2c712edc9e8898eab0143111f3a883863143e6b4,aa79ec480dfcdecc6fd58379c708a789f4daa340d0160d0a710814549227582a,33,33,0,0,1,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0008,826,826,Grad,train,5ff71dc1890dbd01f882a6fb180b2e4fe51b4ab6a594dba625fc24e089623b2a,5ff71dc1890dbd01f882a6fb180b2e4fe51b4ab6a594dba625fc24e089623b2a,30,30,0,1,0,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
826-s0009,826,826,Grad,train,0bda30f902be60b7a8a95225b18d05b92a20d7eaa2be44e57cf2ead04f7e1aa2,74ea9b143db26b1ff1793b4c0ec75349fc90313a2a55ce792721cab66599e2e7,36,36,0,0,0,3,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0000,827,827,Grad,train,855b5e2a0f1f56e8f03c52d831c20defdbcc6e484b6b74966110d2ab3e3aa7eb,c4d293bc55b3d1ae1f332a62511219c0c18d3a48838de0992255a451a11ce7ec,27,25,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0001,827,827,Grad,train,89eb1e59179238c39ce8246aaedf094f32d2b7f9a7023744587fab08eed04229,886bf178e9289f58d8c0b46698670e9e6a29f38e2e52857fc8c78b97874be669,38,38,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0002,827,827,Grad,train,c249a05ad57ef6a79a6177e6982762694f51c98f449dabb74cf9c1e93d40bec8,e57b84f23e21a0fe748c8415f085dc75f2662ae42e720adeebaf2724ed2256b8,40,40,0,0,0,3,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0003,827,827,Grad,train,3488ff2f8e935d3c7fca1be79c393996d5935fca6b8e61b671be8dad732bad7b,3488ff2f8e935d3c7fca1be79c393996d5935fca6b8e61b671be8dad732bad7b,16,16,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0004,827,827,Grad,train,4217a0e99d1bf4695b5d40eeb10234aee9db482d7888678e746391fa599258d9,4f36c0db9886d65911ebff4d7e22ea87a64b908d790b4eb691519614669e59ff,27,27,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0005,827,827,Grad,train,4aa364dedf879587b1b14095ad49b0c07fc84031f9d39f3b1a7602f6e1a8f02e,de944b30fa1f46cb5d8d6ed6bbed5fd997b25523114cd02bd24b2747d4ea4ee5,30,30,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0006,827,827,Grad,train,46966caed12fbed8ae9533476ac715dd620c5f40f3dc39bf4176d6d419fe5df8,b697bf6f8850520a990d2caea9f695750bd4d815804210a0366e547b6e0c060c,24,24,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0007,827,827,Grad,train,88f3a29c05fcb04ebaef0283a5d3b2dec083316a7cb739f1902d4864f558a9f2,e1234119571cd0db5d9292941a1b8023f435ca9e59a68bb7822af9738f5d7203,27,27,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0008,827,827,Grad,train,13d53a5a47fadd6d111173c979feaa44f4240d355b4ee8df84c38c9d7f44296c,261db035e6ed23ba84bbb92de0e9e85878f765290d3c9f4455fa2a242e3fe1d0,27,27,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0009,827,827,Grad,train,20c8c4fb02c97b2ecd10ae76e35b2cee3f701a80c905f6dd2c9174753e5263c9,b25535034aeb1e71e4724dab2952712ee83b9dccea97d245e19027222a0dfa84,11,11,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
827-s0010,827,827,Grad,train,5fc1bfee05f96a1ba617be3b7623a16d2865ec479d6ea1e9ab8cd16c4011111c,f5548ee80bcaf5b7d60f486669ec0feb0bd6f20737e7189de7d4690b96a9a565,13,13,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
828-s0000,828,828,Grad,train,a0e983c18214a28379aa1cad03150daf4373df7b0f18dd3bdcf4c577ae40bdfc,a0e983c18214a28379aa1cad03150daf4373df7b0f18dd3bdcf4c577ae40bdfc,25,25,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
828-s0001,828,828,Grad,train,28e502852dbf1587fc6ab3135d86f18bff72e9d6b02fe1bf115702a440c16566,28e502852dbf1587fc6ab3135d86f18bff72e9d6b02fe1bf115702a440c16566,26,26,0,0,1,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
828-s0002,828,828,Grad,train,7605d5287f563f0728bed21f80cc5c6c36291e5fa96dba601a19e00d79d109f9,7605d5287f563f0728bed21f80cc5c6c36291e5fa96dba601a19e00d79d109f9,20,20,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
828-s0003,828,828,Grad,train,9df8eaa75572def76148ca7eb226bd922cc30d2093f1dc20c4814556957fe5ab,9df8eaa75572def76148ca7eb226bd922cc30d2093f1dc20c4814556957fe5ab,35,34,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
829-s0000,829,829,Grad,train,8b5a7c755b0833699049096abf0026ef182889477fddf3f618ce0610efcdbd7f,8b5a7c755b0833699049096abf0026ef182889477fddf3f618ce0610efcdbd7f,188,188,1,2,4,3,10,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
829-s0001,829,829,Grad,train,d347a4995ad24c5ad9d94fff63d4fa7e0a02fb0faf218c59a8cc9b792301f41f,d347a4995ad24c5ad9d94fff63d4fa7e0a02fb0faf218c59a8cc9b792301f41f,30,29,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
829-s0002,829,829,Grad,train,4ecf37b1491d5415af6a439e9b59dd42894c1c2b11ee6bce07b467047c1d7cad,4ecf37b1491d5415af6a439e9b59dd42894c1c2b11ee6bce07b467047c1d7cad,53,53,0,0,0,4,4,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
829-s0003,829,829,Grad,train,c687651478eafa810b959edbced6e78cd5b1cff188d03b80f14e5dad0b45957d,3ba62db1e1baac9f4df0f95a50dd659beb616bc9dca69ee76e98620478ecae4a,262,259,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
830-s0000,830,830,Grad,train,15efa830d1aa85994d75d84f66480dac7a69f54333c978ddf174e9634ff2c698,15efa830d1aa85994d75d84f66480dac7a69f54333c978ddf174e9634ff2c698,208,208,0,1,4,4,9,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
831-s0000,831,831,Grad,train,902409536a6b269a87c67494831978a171d39e94bb042f8b62d5aad48eeb5f56,902409536a6b269a87c67494831978a171d39e94bb042f8b62d5aad48eeb5f56,31,31,0,1,1,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
831-s0001,831,831,Grad,train,624e291eba39b5419dccaf3196b456e60fc5277e66f720977eb7ae794aa0bb25,624e291eba39b5419dccaf3196b456e60fc5277e66f720977eb7ae794aa0bb25,30,30,0,0,3,0,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
831-s0002,831,831,Grad,train,c3a12ac17d3967ff225b0ad7279f0bb407996ff90ae5046f2e75e7ad15fd1480,c3a12ac17d3967ff225b0ad7279f0bb407996ff90ae5046f2e75e7ad15fd1480,19,19,0,1,0,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
831-s0003,831,831,Grad,train,7112256e41ba4166ab1f5240306ef67aae01e0f0a146b17f50db7672e2e7a5b0,7112256e41ba4166ab1f5240306ef67aae01e0f0a146b17f50db7672e2e7a5b0,33,33,0,0,3,0,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
831-s0004,831,831,Grad,train,98a7910c7d794085a39a89f3cb145cfcb427be693b3fd9bd07e2ea7570788db6,98a7910c7d794085a39a89f3cb145cfcb427be693b3fd9bd07e2ea7570788db6,21,21,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
832-s0000,832,832,Grad,train,6c05bcea4acb738eb3b5b627d0828a368e3d8edab901d1793cb835d2a197936d,e3c842e9802bf15653945b8fbc5591f351bbde5a4875983ddd4185a502b05368,253,235,0,0,5,2,7,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
832-s0001,832,832,Grad,train,0c6dc79a6662dbcf98ceb70c8c0cadf9cb83e5714d032c9b8bfa312916e0edc2,0c6dc79a6662dbcf98ceb70c8c0cadf9cb83e5714d032c9b8bfa312916e0edc2,25,25,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
832-s0002,832,832,Grad,train,2d81cb0d4ba2661916df5bc971f3ebbe2b9597bf67509f86b3e3eea2dd6a7c19,2d81cb0d4ba2661916df5bc971f3ebbe2b9597bf67509f86b3e3eea2dd6a7c19,21,21,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
832-s0003,832,832,Grad,train,3f9395228b0cd941cc53adbb3b223e62ef635128ef73457393a25eb573c92bb4,3f9395228b0cd941cc53adbb3b223e62ef635128ef73457393a25eb573c92bb4,12,12,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
832-s0004,832,832,Grad,train,405c4fd79f6918424d5cb9b3d3061b40b8f5b47e8dfd4d3c154088ee938680e1,405c4fd79f6918424d5cb9b3d3061b40b8f5b47e8dfd4d3c154088ee938680e1,13,13,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
832-s0005,832,832,Grad,train,9a300f4dae5939db2bb92d69ce856d9919f8edee6893b981916b31d5cc6e3dce,9a300f4dae5939db2bb92d69ce856d9919f8edee6893b981916b31d5cc6e3dce,24,24,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
832-s0006,832,832,Grad,train,6a30c2e0bb242626542cf30abb7eff2353e039929c35d25cd64f98766e788ddf,22c10a9beb1180cb71d5c0ead7e84e9263bff948815020ed6df43deb0f4c3a54,92,83,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0000,833,833,Grad,train,3bf221700bb016d742a1a6ffa2df0e9d756aa9d2742bc10259e2b7918832dc0a,3bf221700bb016d742a1a6ffa2df0e9d756aa9d2742bc10259e2b7918832dc0a,41,39,0,0,2,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0001,833,833,Grad,train,3295ac14e37d024ce1dc6319a6bcb596214d58581005d77a562d021c570b4d38,9099e44d38e2722f7cbfa9f81ee9c1cfcb35c451c3924c30d48e995a1110d591,20,19,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0002,833,833,Grad,train,2ce4eff0afcf97c082b29b3ca5edc094fbc81765b182c93ebabe8b3fa1413193,2ce4eff0afcf97c082b29b3ca5edc094fbc81765b182c93ebabe8b3fa1413193,19,19,0,0,1,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0003,833,833,Grad,train,97134dc3392d2e0d1d8489fb41d71705ebaf7466c95a0f7d9c330cd5adbc81ae,97134dc3392d2e0d1d8489fb41d71705ebaf7466c95a0f7d9c330cd5adbc81ae,67,65,0,1,2,0,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0004,833,833,Grad,train,9862bc2a3296ab73be30e7e15cf2595fa24b6a7353c8aa5d47ce5862cefef1bc,9862bc2a3296ab73be30e7e15cf2595fa24b6a7353c8aa5d47ce5862cefef1bc,29,29,0,0,0,3,3,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0005,833,833,Grad,train,1208f6f59b379e6ec92a1c57283fbd1db3e3beeed09b4a6d667fbe86320560b6,1208f6f59b379e6ec92a1c57283fbd1db3e3beeed09b4a6d667fbe86320560b6,14,14,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0006,833,833,Grad,train,fe5c6c9517674c9d843b35ec8dde33e662bab7708776ec64254bff868d6aad70,fe5c6c9517674c9d843b35ec8dde33e662bab7708776ec64254bff868d6aad70,10,10,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0007,833,833,Grad,train,1a436ce57111e5079772b63eef5940029288c20030f5fac61506eae1459b87ed,c3f4123543f194d7a28e70063348d3e745026b605c7a01936f0b2bff8a055ace,39,33,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0008,833,833,Grad,train,6c23ca3615a2bd98c3edb2a44eed51e3ee34c31d3f424aa6adb673cd310adf65,6c23ca3615a2bd98c3edb2a44eed51e3ee34c31d3f424aa6adb673cd310adf65,124,108,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0009,833,833,Grad,train,51b4a1584adfb20feb2a28ff26c63c593c496efa8d99dbac73a22abe2143ba81,51b4a1584adfb20feb2a28ff26c63c593c496efa8d99dbac73a22abe2143ba81,11,11,0,0,1,0,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
833-s0010,833,833,Grad,train,5d0fb84bbdba87c0e903c688e6b0925df731dc23661d7fc4069e5c37a153fa3e,5d0fb84bbdba87c0e903c688e6b0925df731dc23661d7fc4069e5c37a153fa3e,60,60,0,1,1,0,2,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
834-s0000,834,834,Grad,train,184ff95abc4e3acc19493e98610b06a5f25c85374f93460ad4835f9179454001,184ff95abc4e3acc19493e98610b06a5f25c85374f93460ad4835f9179454001,76,74,0,3,2,0,5,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
834-s0001,834,834,Grad,train,9c0afcce8f83d816c2fb21775da36e612dbc1c391ca7b26b58808190c5e605dd,9c0afcce8f83d816c2fb21775da36e612dbc1c391ca7b26b58808190c5e605dd,18,18,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
835-s0000,835,835,Grad,train,f69e8607580dc6a4abc4ec86a0e97a70664396e74913f3712ded7a607e99e654,abc03654bc38d114a93b4a58ec580a733dbae80ec780813d03f5c873ed33709a,426,369,0,0,0,1,1,0,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
835-s0001,835,835,Grad,train,0563a93493a01d5ca60719e6ea17a34428d71f2bfe5a539f47a13b2e6e9e75bb,0563a93493a01d5ca60719e6ea17a34428d71f2bfe5a539f47a13b2e6e9e75bb,86,68,0,0,0,0,0,1,empty_welfare,v4_silver_draft,not_human_reviewed,1,,1,1
835-s0002,835,835,Grad,train,2fa5aa279d3e586be8ba5907d7b4516bd71aa38536c9443a3e48218f5fc5fb6e,2fa5aa279d3e586be8ba5907d7b4516bd71aa38536c9443a3e48218f5fc5fb6e,71,59,0,0,0,0,0,1,rule_v4,v4_silver_draft,not_human_reviewed,1,,1,1
