id,domain,review_bucket,status,codex,doubao,kimi,sentence
1887-s0001,人工智能招聘,must_human_split,empty_mismatch,优化模型/K,[],优化模型/S | 召回/S, 2、优化模型和召回，提升财经内容的分发效率，改善用户体验；
1888-s0000,人工智能招聘,must_human_split,span_mismatch,人工智能/K | 图像识别/K | 开发/S | android/S | 算法/K | 优化算法/K | 稳定性/T | 本科及以上学历/K,人工智能图像识别移动SDK开发/S | android/S | IOS2/S | 人工智能识别算法/K | 本科及以上学历/K,人工智能图像识别移动SDK开发/S | android/S | IOS2/S | 工程化研究算法/S | 人工智能识别算法/K | 优化算法性能/S | 提升SDK稳定性/S | 本科及以上学历/K,岗位要求1.人工智能图像识别移动SDK开发，支持android，IOS2.工程化研究算法，人工智能识别算法3.优化算法性能，提升SDK稳定性任职要求1.本科及以上学历，3年及以上开发经验；
1888-s0001,人工智能招聘,must_human_split,span_mismatch,C++/S | 编程语言/K,C/S | C++/S | 编程语言/K,C/C++编程语言/S,2.精通C/C++编程语言，至少参与过一个较大型项目的开发；
1888-s0005,人工智能招聘,must_human_split,span_mismatch,理解能力/T,沟通理解/T,沟通理解能力/T,6.具有良好的沟通理解能力，喜欢技术方面的工作。
1889-s0000,人工智能招聘,must_human_split,span_mismatch,自然语言处理/K | 到2项底层技术/S,自然语言处理/K | 底层技术/S | 自然语言处理竞赛/K,自然语言处理/K | 底层技术/K,[工作职责:3、精通自然语言处理领域的1到2项底层技术，有实际成果并发表在自然语言处理国际***会议、期刊者优先，有在相关的自然语言处理竞赛中获得优异成绩者优先；
1890-s0000,人工智能招聘,must_human_split,empty_mismatch,[],销售预测/S,客户销售/S | 销售战略/K | 销售预测/K,负责美团云产品在目标行业的客户销售工作，并达成达成销售目标协助制定企业的销售战略、具体销售计划和进行销售预测；
1890-s0001,人工智能招聘,must_human_split,span_mismatch,云计算/K | 实施/S | 商务谈判/S | 审核/S | 签约/S | 学习能力强/T | 沟通协调能力/T | 表达能力/T,云计算潜在客户资料收集/S | 电话沟通/S | 商务谈判/S | 客户关系维护/S | IDC/K | CDN/K | 云计算产品/K | 云计算行业/K | 顾问式销售/S | 学习能力/T | 商务谈判/T | 沟通协调/T | 语言表达/T,资料收集/S | 分析挖掘客户资源/S | 电话沟通/T | 制定客户拜访计划/S | 解决方案/K | 统筹协调/T | 高效推动项目落地/S | 商务谈判/T | 审核/S | 签约/S | 客户关系维护/T | 总结客户案例/S | 使用建议/S | 云计算行业/K | 学习能力强/T | 获取分析客户需求/S | 商务谈判能力/T | 沟通协调能力/T | 语言表达能力/T,云计算潜在客户资料收集，分析挖掘客户资源，进行电话沟通，制定客户拜访计划通过和客户进行有效的沟通，挖解决客户需求，和售前工程师一同为客户提供解决方案统筹协调公司内部产品、研发、运维等资源，高效推动项目落地，并主导项目的实施和控制工作完成商务谈判，协助制定合同并进行审核、签约，跟进客户的回款配合售后部门，保证高质量的解决客户使用美团云产品出现的问题，并进行客户关系维护总结客户案例和使用建议等，向市场及产品部门输出有价值的需求信息岗位要求：3-8年工作经验，至少有1-2年IDC、CDN或云计算产品相关销售经验，对云计算行业有比较深的了解顾问式销售，学习能力强，能跟进获取分析客户需求，并提供解决方案较强的商务谈判能力、沟通协调能力、语言表达能力；
1890-s0002,人工智能招聘,must_human_split,empty_mismatch,项目实施/S,[],抗压/T | 推动项目实施/S,能在项目关键时间点抗压推动项目实施；
1890-s0003,人工智能招聘,must_human_split,span_mismatch,团队合作/T | 责任心/T,团队合作/T | 责任心/T | 创造力/T,责任心/T | 创造力/T,需要有团队合作的能力，责任心和创造力。
1890-s0004,人工智能招聘,must_human_split,span_mismatch,计算机/K | 相关专业/K | 本科学历/K,计算机/K | 通讯/K | 电子/K | 本科学历/K,计算机/K | 通讯/K | 电子/K | 大学本科学历/K,计算机、通讯、电子等相关专业优先，大学本科学历
1891-s0002,人工智能招聘,must_human_split,span_mismatch,落地/S,公安行业政府客户落地/S,[], 3、组织和带领公司各部门资源推动阿里云解决方案在公安行业政府客户落地，满足客户的业务和技术需求；
1891-s0003,人工智能招聘,must_human_split,span_mismatch,商务合同/S | 谈判/S,内部流程跟进/S,[], 4、商务合同的拟定、谈判和内部流程跟进；
1891-s0005,人工智能招聘,must_human_split,span_mismatch,表达能力/T | 协调能力/T,沟通表达/T | 组织协调/T,沟通表达能力/T | 组织协调能力/T, 任职要求： 1、具有良好的沟通表达能力和组织协调能力。
1891-s0006,人工智能招聘,must_human_split,span_mismatch,团队意识/T | 抗压能力强/T | 激情/T,团队意识/T | 抗压能力/T | 激情/T | 开拓创新/T,团队意识/T | 抗压能力/T | 激情/T | 接受挑战/T | 开拓创新/T,团队意识强，抗压能力强，有激情，勇于接受挑战，善于开拓创新；
1891-s0008,人工智能招聘,must_human_split,span_mismatch,商业意识/T | 决策能力/T,商业意识/T | 自主决策/T | 部委客户中高层打交道/T,商业意识/T | 自主决策能力/T | 独立/T, 3、有敏锐的商业意识和自主决策能力，能够独立和部委客户中高层打交道；
1891-s0012,人工智能招聘,must_human_split,empty_mismatch,承受高节奏/T,[],承受高节奏的工作强度/T, 5、可以承受高节奏的工作强度，能接受频繁的外地出差安排，外地工作时间比例为50到80；
1891-s0013,人工智能招聘,must_human_split,empty_mismatch,[],行业大型客户打交道/S | 互联网从业/S,跟行业大型客户打交道的经验/S, 6、具有跟行业大型客户打交道的经验，有互联网从业背景者优先；
1892-s0000,人工智能招聘,must_human_split,span_mismatch,物联网/K | 负荷预测/K | 算法/K | 应用开发/S | 调试/S,物联网平台/K | 电力调度/K | 电力市场/K | 发电/K | 负荷预测/K | 调度优化/K | 智能决策算法/K,电力调度/K | 电力市场/K | 发电/K | 负荷预测/K | 调度优化/K | 智能决策算法/K | 算法应用开发/S | 调试/S,利用物联网平台及相关业务数据，进行以下工作：岗位职责：1、面向电力调度和电力市场领域，研究相关发电、负荷预测，调度优化以及智能决策算法，开展能源与电力系统业务中的算法应用开发、调试；
1892-s0001,人工智能招聘,must_human_split,span_mismatch,优化算法/K | 随机优化/K | 机器学习/K,随机优化/K | 机器学习/K,优化算法/K | 随机优化/K | 机器学习/K | 改进现有算法/S | 提升产品性能/S,2、跟踪优化算法、随机优化、机器学习等前沿技术，改进现有算法，提升产品性能；
1892-s0002,人工智能招聘,must_human_split,empty_mismatch,调研客户需求/S | 数据模型/K,[],调研客户需求/S | 建立资源数据模型/S,3、调研客户需求，建立资源数据模型，解决生产和运行中的实际问题；
1892-s0003,人工智能招聘,must_human_split,empty_mismatch,算法/K,[],生成报告/S | 注释代码/S | 存档/S,4、对算法部分工作生成报告，注释代码，存档。
1892-s0004,人工智能招聘,must_human_split,span_mismatch,电力系统/K | 计算机/K | 相关专业/K | 本科/K | 人工智能/K | 算法/K,电力系统/K | 计算机/K | 本科以上学历/K | 人工智能算法工作/S,电力系统/K | 计算机/K | 本科以上学历/K | 人工智能算法工作经验/S,任职要求：1、电力系统、计算机等相关专业毕业，本科以上学历，具有三年以上电力系统或人工智能算法工作经验者优先；
1892-s0005,人工智能招聘,must_human_split,span_mismatch,机器学习/K | 深度学习/K | 算法/K,机器学习/K | 综合能源/K | 基础理论/K | 方法/K | 机器学习框架/S | 深度学习算法/K | 调参实现/S,机器学习/K | 综合能源/K | 基础理论和方法/K | 机器学习框架/S | 深度学习算法/K | 框架/S | 调参实现/S,2、熟练掌握机器学习、综合能源等技术的基础理论和方法，熟练使用至少一种机器学习框架，掌握深度学习算法、框架及调参实现等能力；
1892-s0006,人工智能招聘,must_human_split,span_mismatch,分析问题/S | 解决问题/S | 执行能力/T,独立思考/T | 执行能力/S,独立思考/T | 分析问题/S | 收集信息/S | 解决问题/S | 执行能力/S,3、独立思考，具有完善的分析问题，收集信息，解决问题和执行能力；
1892-s0007,人工智能招聘,must_human_split,span_mismatch,建模/S | 标准化/S,业务抽象/S | 信息建模/S | 业务场景分解/S,业务抽象/S | 信息建模能力/S | 抽象成标准化的业务模型/S,4、具备业务抽象和信息建模能力，能够将复杂的业务场景分解、抽象成标准化的业务模型；
1892-s0008,人工智能招聘,must_human_split,span_mismatch,编程语言/K | Python/S | C++/S | MATLAB/S | Linux/S,编程语言/K | Python/S | C/S | C++/S | MATLAB/S,编程语言/S | Python/S | C/C++/S | MATLAB/S | Linux 环境下软件或系统的开发经验/S,"5、熟练掌握至少一门编程语言 （如Python,C/C++,MATLAB等），具备Linux 环境下软件或系统的开发经验。"
1893-s0000,人工智能招聘,must_human_split,empty_mismatch,[],课程标准/K,专业软件课程/K,岗位职责：1、岗前培训后，依据每项课程标准讲授专业软件课程；
1893-s0003,人工智能招聘,must_human_split,empty_mismatch,反馈/S | 评估/S,[],教研工作/S | 反馈/S | 评估/S | 改进教学效果/S,4、参与课程的教研工作，反馈、评估、改进教学效果。
1893-s0005,人工智能招聘,must_human_split,span_mismatch,熟练掌握Unity/S | C#/S | C++语言/K | 学习能力/T | 吃苦耐劳/T,Unity/S | Unreal4/S | 设计软件/K | 程序语言基础/K | C#语言开发/S | C++语言开发/S | 学习能力/T | 吃苦耐劳/T,Unity/S | Unreal4/S | 设计软件/S | 程序语言基础/K | C#语言开发/S | C++语言开发/S | 项目有整体把控能力/T | 项目可行性与制作时间有准确判断/T | 学习能力/T,2.熟练掌握Unity、Unreal4、等设计软件、程序语言基础：C#语言开发、C++语言开发3.对项目有整体把控能力，对项目可行性与制作时间有准确判断4.有较强的学习能力，吃苦耐劳。
1893-s0006,人工智能招聘,must_human_split,span_mismatch,表达力强/T | 敬业/T | 责任感/T,口齿清晰/T | 表达力/T | 敬业/T | 责任感/T,短期学会并熟练操作新软件/S | 口齿清晰/T | 表达力强/T | 敬业/T | 有责任感/T,到岗后能短期学会并熟练操作新软件5.口齿清晰、表达力强，敬业，有责任感6.完成领导交办的其他工作。
1894-s0000,人工智能招聘,must_human_split,span_mismatch,图像识别/K | 算法/K,路径规划/S | 图像识别/K | 手臂控制/S | 运动算法/K | 语音识别/K | 云端交互/S,系统搭建/S | 路径规划/S | 图像识别/S | 手臂控制/S | 运动算法/S | 语音识别/S | 云端交互/S,机器人的系统搭建 路径规划 图像识别 手臂控制 运动算法 语音识别 云端交互
1895-s0000,人工智能招聘,must_human_split,span_mismatch,数据分析/S | SQL/S | Hive/S | 数据库/K | python/S | spark/S | 大数据/K | 算法/K | 机器学习/K | 树模型/K,数据分析/S | SQL开发/S | Hive数据库/S | python/S | spark/S | pyspark/S | 大数据特征工程开发/S | NLP算法/K | 自然语言相关特征工程开发/S | 机器学习模型/K | LR/K | 树模型/K | Bert/K,特征工程开发/S | 数据分析/S | SQL开发/S | Hive数据库/S | python/S | spark/S | pyspark/S | 大数据特征工程开发/S | NLP算法/K | 机器学习模型/K | LR/K | 树模型/K | Bert/K,工作内容：1.负责银行企业信贷Al策略相关特征工程开发2.负责银行企业信贷营销方向数据分析3.负责自然语言相关特征的特征工程开发岗位要求：1.掌握SQL开发，能够对Hive数据库使用SQI进行数据分析2掌握python和spark，能够使用pyspark进行大数据特征工程开发3.有大数据特征工程开发经验4.熟悉NLP算法，能够使用NLP算法进行自然语言相关特征工程开发（可选，有加分)5.了解常见机器学习模型，例如LR、树模型、Bert等（可选，有加分)
1896-s0000,人工智能招聘,must_human_split,span_mismatch,需求调研/S | 方案设计/S | 提案/S,项目需求调研/S | 解决方案设计/S | 招投标工作/S,项目需求调研/S | 解决方案设计/S,岗位职责：1、负责项目需求调研，解决方案设计，招投标工作，配合销售团队提案及参与竞标；
1896-s0002,人工智能招聘,must_human_split,empty_mismatch,[],项目售前方案/S | 技术服务/S,项目售前全生命周期的管理/S | 技术服务/S,3、负责项目售前全生命周期的管理，使项目售前方案及技术服务满足项目各阶段的进度、质量和目标要求；
1896-s0003,人工智能招聘,must_human_split,empty_mismatch,沟通/T,[],沟通/T | 挖掘客户痛点与潜在需求/T | 推动技术满足这些需求/S,4、保持与客户良好的技术交流与沟通，并积极挖掘客户痛点与潜在需求，并推动技术满足这些需求。
1896-s0004,人工智能招聘,must_human_split,span_mismatch,本科及以上学历/K | 计算机/K | 大数据/K | 云计算/K,本科及以上学历/K | 计算机应用基础知识/K | 大数据/K | 云计算/K | 新型技术/K,统招本科及以上学历/K | 计算机应用基础知识/K | 大数据/K | 云计算/K,任职资格：1、统招本科及以上学历，计算机应用基础知识，了解大数据、云计算等新型技术及应用；
1896-s0005,人工智能招聘,must_human_split,span_mismatch,项目管理/S,售前顾问/S | 项目管理/S | 大项目售前/S,售前顾问/S | 项目管理经验/S,2、5年以上售前顾问或项目管理经验，有一定数量的大项目售前经验；
1896-s0006,人工智能招聘,must_human_split,span_mismatch,表达能力/T | 演讲/S | 信息梳理/S | 整合/S,沟通表达/T | 理解/T | 演讲/T | 信息梳理/S,沟通表达能力/T | 演讲能力/T | 信息梳理/S | 整合/S | 总结/S | 编撰能力/S,3、良好的沟通表达能力，具备较强的理解和演讲能力，具有信息梳理、整合、总结、编撰能力；
1896-s0007,人工智能招聘,must_human_split,span_mismatch,逻辑清晰/T | 解决问题/S,逻辑清晰/T | 思辨/T | 抽象/T,逻辑清晰/T | 思辨/T | 抽象/T | 发现和解决问题/S,4、逻辑清晰，善于思辨和抽象，善于发现和解决问题；
1896-s0008,人工智能招聘,must_human_split,span_mismatch,责任心/T | 学习能力/T | 团队合作精神/T | 客户导向/T | 服务意识/T | 管理客户预期/T,工作责任心/T | 学习能力/T | 团队合作精神/T | 客户导向/T | 服务意识/T,工作责任心/T | 学习能力/T | 团队合作精神/T | 客户导向/T | 服务意识/T | 管理客户预期/T | 沟通应变的能力/T,5、具有较强的工作责任心、学习能力、团队合作精神，具有客户导向和服务意识，具备管理客户预期、在压力场景的沟通应变的能力。
1897-s0000,人工智能招聘,must_human_split,span_mismatch,新媒体运营/S,宣传推广跟进/S,新媒体运营/S | 宣传推广/S,[岗位职责：负责线上推广渠道的新媒体运营与宣传推广跟进！
1897-s0001,人工智能招聘,must_human_split,span_mismatch,大专/K | 高中/K,大专以上学历/K,[],（可在项目经理的带领下共同完成）任职资格：1、大专以上学历（能力突出可降低至高中），年龄在18-28岁之间；
1897-s0002,人工智能招聘,must_human_split,empty_mismatch,计算机/K | 热爱互联网工作/T,[],计算机行业/K | 互联网工作/K,2、对计算机行业感兴趣，专业不限，热爱互联网工作（非销售、非保险岗位）；
1897-s0005,人工智能招聘,must_human_split,span_mismatch,学习能力强/T | 工作热情高/T | 责任感/T | 细致/T | 敬业/T | 责任心强/T,学习能力/T | 工作热情/T | 责任感/T | 工作认真/T | 敬业/T | 责任心/T,学习能力强/T | 工作热情高/T | 责任感/T | 认真/T | 细致/T | 敬业/T | 责任心强/T,5、学习能力强，工作热情高，富有责任感，工作认真、细致、敬业，责任心强；
1897-s0006,人工智能招聘,must_human_split,span_mismatch,大数据/K | 云计算/K,大数据/K | 云计算/K | 互联网/K | 产业/K,[],6、对湖南省发展大数据、云计算、互联网等产业有一定的了解和认识。
1898-s0000,人工智能招聘,must_human_split,empty_mismatch,研发/S,[],系统分析/S | 研发/S,职责描述： 1、负责开发项目的系统分析、研发与组织实施；
1898-s0004,人工智能招聘,must_human_split,empty_mismatch,[],技术指导/S | 系统操作技术/S | 译码编程/S,技术指导/T | 译码编程/S, 5、提供技术指导，促进系统操作技术和译码编程的有效使用；
1898-s0005,人工智能招聘,must_human_split,empty_mismatch,[],技术储备/S,技术/K, 6、跟踪it技术进展，做好技术储备；
1898-s0006,人工智能招聘,must_human_split,empty_mismatch,[],项目接口/S | 开发工作/S,开发工作/S, 7、推广完善公司系统，完成项目接口、开发工作；
1898-s0008,人工智能招聘,must_human_split,span_mismatch,本科及以上学历/K | 计算机/K | 相关专业/K,本科及以上学历/K,本科及以上学历/K | 计算机软件相关专业/K, 任职要求： 1、本科及以上学历，计算机软件相关专业；
1898-s0013,人工智能招聘,must_human_split,span_mismatch,计算机/K | 解决问题/S,计算机IT行业/K | 公司长期发展/T,设计编写程序/S | 计算机IT行业/K | 用代码解决问题/S, 6、热爱设计编写程序，对计算机IT行业充满激情，有独立的用代码解决问题的能力，能与公司长期发展；
1898-s0014,人工智能招聘,must_human_split,span_mismatch,建模/S | 程序开发/S | Javascript/S,基础建模软件/K | 3DsMax/S | Maya/S | 虚拟现实程序开发/S | Javascript/S,基础建模软件/S | 3DsMax/S | Maya/S | 虚拟现实程序开发/S | Javascript/S, 7、对基础建模软件（如：3DsMax，Maya）有了解，熟练掌握虚拟现实程序开发模式，熟悉Javascript或相关软件。
1899-s0006,人工智能招聘,must_human_split,span_mismatch,谈判/S,合同签订/S,[], 2、邀约客户、接待及谈判合同签订；
1899-s0007,人工智能招聘,must_human_split,empty_mismatch,维护客户关系/S | 二次开发/S,[],维护客户关系/S | 第二次开发/S, 3、维护客户关系，第二次开发；
1899-s0012,人工智能招聘,must_human_split,empty_mismatch,应用开发/S | 网络/K | 云计算/K | 大数据/K,[],应用开发/S | 网络运营/S | 云计算/S | 大数据/S | 企业服务/S," 5.工作时间：9：30--18.30 公司介绍： 四川太清信息是一家高科技服务型企业,专注于应用开发/网络运营/云计算和大数据/企业服务等。"
1899-s0013,人工智能招聘,must_human_split,empty_mismatch,供应链/K | 企业电商平台/K | 虚拟化/K,[],跨境电商供应链系统/K | 集团化连锁商业零售系统/K | 企业电商平台/K | 虚拟化与云应用平台/K,公司自主研发-跨境电商供应链系统 - 集团化连锁商业零售系统 - 企业电商平台 - 虚拟化与云应用平台。
1900-s0000,人工智能招聘,must_human_split,span_mismatch,大数据平台/K | 规划/S | 数据查询/S,数据呈现/S | 报表展示/S | 数据查询/S | 持续交付/S | 业务监控/S | 应急响应/S,大数据平台/K | 规划/S | 架设/S | 实施/S | 数据呈现/S | 报表展示/S | 数据查询/S | 对外数据的接口提供/S | 容量规划/S | 持续交付/S | 业务监控/S | 应急响应/S,工作内容: 1 负责大数据平台的规划，架设和实施 2 负责基于大数据平台的数据呈现、报表展示、数据查询和对外数据的接口提供 3 参与大数据平台的容量规划、持续交付、业务监控、应急响应，保证平台正常运行。
1900-s0001,人工智能招聘,must_human_split,span_mismatch,大数据/K | 数据可视化/S | 计算机相关专业/K | 本科及以上学历/K | Java开发/S | 学习能力/T,大数据相关技术/K | 数据可视化/S | 本科及以上学历/K | Java开发/S | 学习能力/T,数据可视化/S | 计算机相关专业/K | 本科及以上学历/K | Java开发/S | 学习能力突出/T, 4 利用大数据相关技术实现对数据的加工、分析、挖掘、处理及数据可视化等相关工作 岗位要求: 1 计算机相关专业，本科及以上学历 2 3年以上Java开发工作经验，学习能力突出；
1900-s0002,人工智能招聘,must_human_split,span_mismatch,大数据平台/K | kafka/S | Hive/S | Hadoop/S | hdfs/S | spark/S | storm/K | 学习能力/T | 并实践/S | 英文/L,大数据平台/K | 实时采集/S | 数据同步/S | flume/S | sqoop/S | kafka/S | Hive/S | Hadoop/S | hdfs/S | 实时处理/K | spark/S | storm/S | 学习能力/T | 英文/L,阿里云的大数据平台/K | 架设/S | 实时采集/S | 数据同步/S | flume/S | sqoop/S | kafka/S | Hive/S | Hadoop/S | hdfs/S | spark/S | storm/S | 学习能力/T | 英文文档阅读能力/L," 3 熟悉基于阿里云的大数据平台的架设，并有实际的项目操作经验，熟悉实时采集和数据同步(flume，sqoop，kafka)， 大数据平台（Hive/Hadoop，hdfs），实时处理（spark，storm）等 4 极强的学习能力和动力，对未知领域能快速掌握并实践,具备一定的英文文档阅读能力"
1901-s0000,人工智能招聘,must_human_split,empty_mismatch,[],接口变更/S | 实时服务调用逻辑修改/S | 逻辑节点新增/S,短视频生产流程/K | 维护/S | 接口变更/S | 实时服务调用逻辑修改/S | 逻辑节点新增/S,此岗位需要外派到阿里巴巴-阿里妈妈项目组上班业务介绍：阿里妈妈短视频广告生产职位介绍：负责短视频生产流程的日常维护，包括接口变更，实时服务调用逻辑修改，逻辑节点新增、修改。
1901-s0001,人工智能招聘,must_human_split,empty_mismatch,[],实际需求调整/S,服务节点内部逻辑/K | 调整/S,理解生产流程中各服务节点内部逻辑，在员工指导下，根据实际需求调整。
1901-s0002,人工智能招聘,must_human_split,span_mismatch,计算机视觉/K | OpenCV/S | 深度学习/K,Python2/S | 计算机视觉/K | OpenCV/S | API/S | 深度学习/K,Python2/S | 计算机视觉/K | OpenCV/S | 深度学习/K,技能要求：1.熟练使用Python2.掌握计算机视觉（图像）基础知识，掌握使用OpenCV等API者优先，掌握深度学习优先。
1902-s0000,人工智能招聘,must_human_split,span_mismatch,大专/K | 相关专业/K,大专以上学历/K,大专以上学历/K | 电子相关专业/K,1大专以上学历，电子相关专业毕业。
1902-s0001,人工智能招聘,must_human_split,empty_mismatch,[],独立硬件设计/S,pcblayout/S | 硬件设计能力/S,2工作经验3年以上，2年以上pcblayout经验，有独立硬件设计能力。
1902-s0002,人工智能招聘,must_human_split,span_mismatch,电路设计/S,数字电路设计/S,数字电路设计/S | 芯片的基础知识/K,3必须精通模拟和数字电路设计，芯片的基础知识。
1902-s0003,人工智能招聘,must_human_split,span_mismatch,电路原理分析/K,电路原理分析/K | 产品硬件调试/S,电路原理分析/K | 硬件调试能力/S,4具备电路原理分析，有一定的产品硬件调试能力。
1902-s0004,人工智能招聘,must_human_split,span_mismatch,绘图/S | cad/S,pads绘图软件/S | cad软件/S | 多层线路板设计/S,pads/S | cad/S | 多层线路板设计经验/S,5熟练使用pads绘图软件，cad软件，有多层线路板设计经验。
1902-s0005,人工智能招聘,must_human_split,span_mismatch,智能家居/K,智能家居行业/K,安防和智能家居行业工作经验/K,6有在安防和智能家居行业工作经验者优先考虑。
1902-s0006,人工智能招聘,must_human_split,span_mismatch,研发样品制作/S,产品pcb设计/S | 研发样品制作/S,pcb设计/S | 相关资料的制作/S | 技术文件的移交/S | 研发样品制作/S | 配合产品调试/S,工作内容：1、负责产品pcb设计2、负责产品相关资料的制作及技术文件的移交3、研发样品制作及配合产品调试
1903-s0000,人工智能招聘,must_human_split,span_mismatch,大数据/K | 分析/S | 处理/S | 分布式/K | Spark/S | flink/S | 数据分析/S | 数据统计/S | 数据可视化/S,交通领域大数据/K | 分布式平台/K | MR/S | storm/S | Spark/S | flink/S | 业务数据分析/S,交通领域大数据/K | 分析/S | 处理/S | 海量数据的存储/S | 计算/S | 检索/S | 分布式平台/S | MR/S | storm/S | Spark/S | flink/S | 业务数据分析/S | 逻辑job的开发/S | 数据统计系统/S | 数据可视化系统/S,1. 海量交通领域大数据的分析/处理，包括海量数据的存储、计算和检索 2. 基于分布式平台（MR/storm/Spark/flink）的业务数据分析和逻辑job的开发 3. 开发数据统计系统、数据可视化系统等。
1903-s0001,人工智能招聘,must_human_split,span_mismatch,计算机/K | 数学/K | 统计学/K | 相关专业/K | 本科/K,计算机/K | 数学/K | 统计学/K | 本科以上学历/K,计算机/K | 数学/K | 统计学/K | 相关专业本科以上学历/K, 1. 计算机、数学或统计学相关专业本科以上学历；
1903-s0002,人工智能招聘,must_human_split,span_mismatch,hadoop/S | spark/S | flink/S,离线领域/K | hadoop/S | ETL开发/S | 实时计算领域/K | storm/S | spark/S | flink/S,hadoop/S | ETL开发/S | 实时计算/K | storm/S | spark/S | flink/S,3年以上数据的开发相关经验，特别是(1) 离线领域hadoop的ETL开发经验 或者 (2)实时计算领域包括storm、spark、flink等的开发经验 其中之一经验者；
1903-s0003,人工智能招聘,must_human_split,empty_mismatch,[],海量数据开发/S | 元数据管理/K,海量数据开发经验/S | 元数据管理/K, 2. 有很好的海量数据开发经验，理解元数据管理。
1903-s0004,人工智能招聘,must_human_split,span_mismatch,数据模型/K,数据模型/K | 数据架构/K,数据模型/K | 数据架构基础/K,具有一定数据模型和数据架构基础；
1903-s0006,人工智能招聘,must_human_split,span_mismatch,unix/S | linux/S | java/S | scala/S | spark/S | flink/S,unix/S | linux/S | 编程能力/S | java/S | scala/S | MR/S | storm/S | spark/S | flink/S,unix/S | linux/S | 编程能力/T | java/S | scala/S | MR/S | storm/S | spark/S | flink/S, 3. 熟悉unix或者linux，具备优秀的编程能力，熟练掌握java或者scala开发，有MR、storm、spark、flink等等语言中的一种或几种经验者优先；
1904-s0000,人工智能招聘,must_human_split,span_mismatch,计算机相关专业/K | 大专/K,大专以上学历/K,计算机相关专业/K | 大专以上学历/K,任职要求： 1、计算机相关专业，大专以上学历；
1904-s0001,人工智能招聘,must_human_split,span_mismatch,项目施工流程/K | 项目实施/S | 技术支持/S,项目施工流程/K | 系统集成项目实施/S | IT领域技术支持/S,项目施工流程/K | 系统集成项目实施/S | 管理经验/T | IT领域技术支持/S, 2、熟悉项目施工流程，有系统集成项目实施和管理经验，5年以上从事IT领域技术支持工作经验；
1905-s0000,人工智能招聘,must_human_split,empty_mismatch,[],数据汇总/S,搜集整理/S | 运营数据/K | 汇总/S | 分析/S | 运营决策/K | 数据支持/S,岗位职责：1、搜集整理网站相关流量、运营数据，将相关数据汇总、分析，为运营决策提供数据支持依据；
1905-s0001,人工智能招聘,must_human_split,span_mismatch,数据分析/S,数据分析报告/S,监控日常数据/S | 数据分析报告/S,监控日常数据，为部门、项目提供专业的数据分析报告；
1905-s0002,人工智能招聘,must_human_split,span_mismatch,网站设计/K | 市场营销/K,网站设计/K | 用户体验/K | 市场营销/K | 客户画像/K | 客户需求/K | 流失分析/K,跟踪和分析/S | 网站设计/K | 用户体验/K | 市场营销/K | 客户分析体系/K | 客户画像/K | 客户需求/K | 流失分析/S,2、对网站数据进行跟踪和分析，对网站设计、用户体验和市场营销提出专业分析意见，建立客户分析体系，包括客户画像、客户需求、流失分析等；
1905-s0003,人工智能招聘,must_human_split,span_mismatch,留存/S,拉新/S | 留存/S,拉新/S | 留存/S | 用户和产品/K | 激励机制/K,"3、负责拉新、留存, 基于对用户和产品的了解，针对不同类型用户设计有效激励机制；"
1905-s0004,人工智能招聘,must_human_split,empty_mismatch,维护活跃用户/S,[],维护活跃用户/S | 激活沉默用户/S | 提高用户活跃度/S | 黏着度/K | 用户留存/S | 生命周期管理/S,维护活跃用户，激活沉默用户，提高用户活跃度和黏着度，用户留存和生命周期管理；
1905-s0006,人工智能招聘,must_human_split,span_mismatch,策划/S,专题分析/S | 潜在市场/K | 营销评估/K | 推广策略/K | 运营诊断/K,策划和执行/S | 线上专题活动/S | 专题分析/S | 潜在市场/K | 营销评估/K | 推广策略/K | 运营诊断/S,4、可以策划和执行线上专题活动，并对各类专题分析，如潜在市场、营销评估、推广策略、运营诊断等；
1905-s0008,人工智能招聘,must_human_split,span_mismatch,数据分析/S | 客户管理/S,运营调整/S | 技术数据分析/S | 标准制定/S,运营调整/S | 参与度/K | 转化率/K | 数据分析/S | 客户管理制度/K | 销售考核制度/K | 标准制定/S,根据数据做出运营调整，提升活动的参与度、转化率等6、技术数据分析的基础上，参与制定销售相关的客户管理制度，销售考核制度，标准制定等工作；
1905-s0010,人工智能招聘,must_human_split,span_mismatch,互联网行业/K,互联网行业/K | 平台型网站/K,[],2、互联网行业平台型网站相关岗位3年以上工作经历；
1905-s0011,人工智能招聘,must_human_split,span_mismatch,逻辑/T,数据敏感性/T | 逻辑能力/T | 中大型电商/K | 金融/K | 互联网网站运营/S,数据敏感性/T | 逻辑能力/T | 电商/K | 金融/K | 互联网网站运营经验/S,3、极强的数据敏感性、逻辑能力，有中大型电商、金融方面互联网网站运营经验者优先；
1905-s0013,人工智能招聘,must_human_split,span_mismatch,表达能力/T | 善于交流/T | 解决问题/S,沟通表达能力/T | 交流/T,沟通表达能力/T | 说明分析过程和结论/S | 交流/T | 发现问题/T | 解决问题/T,5、具有较强的沟通表达能力，能简明扼要的说明分析过程和结论，善于交流，善于发现问题和解决问题；
