dataset,id,rule_family,status,text_sha256
qwen_train,1883-s0011,experience,candidate_requires_context_review,e75d7683e1bc45accebac54700ca986c339d212e3c5efdca224c70233eb5a957
qwen_train,1883-s0012,coordination,candidate_requires_context_review,8c7869633fb0a31dc7b7e48d298e811dba363b1e3cb758e7b58128c5333d3feb
qwen_train,1883-s0012,scope_empty,candidate_requires_context_review,8c7869633fb0a31dc7b7e48d298e811dba363b1e3cb758e7b58128c5333d3feb
qwen_train,1883-s0015,coordination,candidate_requires_context_review,d81fa9116e65d743e2035220176c0685726c70c60bd7c510a05761e85dac8c84
qwen_train,1884-s0000,coordination,candidate_requires_context_review,5db68fd13175372488893e6560ce40c9f4d7b09bf1be5fac89b8f1717282df86
qwen_train,1884-s0003,coordination,candidate_requires_context_review,c51ffa68cf5e948a2ae77355df540e43788c46439b8bc327ca9e3b8c87157d9c
qwen_train,1884-s0006,experience,candidate_requires_context_review,d92241d4c5f30b50302b4bf305a512afc89d1c9aa15e04ab936c17cf69caca65
qwen_train,1884-s0013,experience,candidate_requires_context_review,dce7d81c45f611c20bc575541cc7fa6babe1e13ef531bd6116e51e91977462cb
qwen_train,1884-s0015,experience,candidate_requires_context_review,de23051993abecd9d3849260b817859329845f973ef9d701832c8079cbe5c6e1
qwen_train,1885-s0002,coordination,candidate_requires_context_review,ede134027edc3902efdc0a38bab1070a1456821a19ea6d6ed063cf0fdfb50105
qwen_train,1885-s0010,coordination,candidate_requires_context_review,4e572fd35896bb4932fedc97eb4c870d99c1ef231752cbe13b5620430fe57feb
qwen_train,1888-s0002,experience,candidate_requires_context_review,674751dd5e4f0b9f1d8fbe0c6d48a86b0f79dde4e9ff350034a0e9a20f8e9952
qwen_train,1888-s0003,experience,candidate_requires_context_review,a42c770099378068baa85a12ef63db0c48adfcca62eec91990d20ab67e030eea
qwen_train,1888-s0004,experience,candidate_requires_context_review,fe9025cf3ca87df3422325e6ef9d400ed41a8c1a67a0380b974d8241b8683045
qwen_train,1888-s0004,tool_theory,candidate_requires_context_review,fe9025cf3ca87df3422325e6ef9d400ed41a8c1a67a0380b974d8241b8683045
qwen_train,1891-s0000,coordination,candidate_requires_context_review,8b26af94f409bf9b4e2ecf1d93097fdfc0674099fa65dffc0010d925ccc9b71a
qwen_train,1891-s0001,coordination,candidate_requires_context_review,31ac8038adc23d5005683f7820a7f4e122531a0d3702cbe5b12d232c1b239f8a
qwen_train,1891-s0004,coordination,candidate_requires_context_review,2e6281f89c4fb0fd5296970513c91b7772df39459024dbbe1a41eaac45addf8b
qwen_train,1891-s0007,experience,candidate_requires_context_review,f58d490906ed337e7d7356fae9f6386974d08dbbf3b1616a8d9d4400738f1ea7
qwen_train,1891-s0007,coordination,candidate_requires_context_review,f58d490906ed337e7d7356fae9f6386974d08dbbf3b1616a8d9d4400738f1ea7
qwen_train,1891-s0009,coordination,candidate_requires_context_review,806ea75cbd19f68304b70afcad1bf90e010158135a1af2ad00fa66933caf5467
qwen_train,1891-s0010,coordination,candidate_requires_context_review,b802921e9d4ca26b96b18526001c24fb8ee8cb871c9c00ca17bcdeb50807efb5
qwen_train,1891-s0011,coordination,candidate_requires_context_review,7db1e3a878528db02be45704d60453e22ca9a618d886ae58f34734f270562050
qwen_train,1891-s0014,experience,candidate_requires_context_review,36baf67c28ce33b61facf3b0dce57adbbb014fd8342c59e667e39f111d05fee9
qwen_train,1891-s0014,coordination,candidate_requires_context_review,36baf67c28ce33b61facf3b0dce57adbbb014fd8342c59e667e39f111d05fee9
qwen_train,1891-s0015,coordination,candidate_requires_context_review,d8dd8bfd317e9ebddf48787e99a2594fbeb071120ccdf935fbdafcbd5b2a4756
qwen_train,1893-s0001,coordination,candidate_requires_context_review,8c5e97a5b4a2480f2c30eb148fde2b625edc3b564cde4a01c68cab7ece521b80
qwen_train,1893-s0001,transversal,candidate_requires_context_review,8c5e97a5b4a2480f2c30eb148fde2b625edc3b564cde4a01c68cab7ece521b80
qwen_train,1893-s0002,coordination,candidate_requires_context_review,0a591dea7c88bb26a7e46fd6428dbf56c5a00b096e1c087db501a6a0ec9f25f9
qwen_train,1893-s0004,experience,candidate_requires_context_review,d034873aa3e29ddcf6a391c9fd7486e0851d5278257e1b69577dd4665928cb2a
qwen_train,1898-s0001,coordination,candidate_requires_context_review,e32d76dc6724a1381b177ce9138d76a5bcbd1aab1048c05eca158e94a09296d4
qwen_train,1898-s0002,coordination,candidate_requires_context_review,c86ee5db10faaf8782a27cf7cb6abd61dfb14307d4356e3726f8cfc6bfcc7a80
qwen_train,1898-s0003,coordination,candidate_requires_context_review,530099bdc28d808c682ee4abe9c5138bb96194ce1d1a802209bc020db051ba8d
qwen_train,1898-s0007,coordination,candidate_requires_context_review,7534ecf9be18aeecb2f9896025dc7d33491166fedac1b6374523a64b5281cdfa
qwen_train,1898-s0009,experience,candidate_requires_context_review,b35db06d6933e4f40c3da3781d5aecd5c157c813f52a8127c79cf5670799e9fa
qwen_train,1898-s0009,coordination,candidate_requires_context_review,b35db06d6933e4f40c3da3781d5aecd5c157c813f52a8127c79cf5670799e9fa
qwen_train,1898-s0010,coordination,candidate_requires_context_review,bb7a67a72898a03da393e24c8c99c2b0e9067db08bf97a281267bb21f6827187
qwen_train,1898-s0011,coordination,candidate_requires_context_review,e01ac72d595524db2c3647442fbf2460765ffb196251b06b23d30abce75249f5
qwen_train,1898-s0012,experience,candidate_requires_context_review,510e6bb946fd4cb4d5872fc55ebb36028956764e3f8a5be00f3aa41217fa3a31
qwen_train,1898-s0012,coordination,candidate_requires_context_review,510e6bb946fd4cb4d5872fc55ebb36028956764e3f8a5be00f3aa41217fa3a31
qwen_train,1898-s0012,tool_theory,candidate_requires_context_review,510e6bb946fd4cb4d5872fc55ebb36028956764e3f8a5be00f3aa41217fa3a31
qwen_train,1899-s0000,coordination,candidate_requires_context_review,ea06093e87a576a337302b75f70c22bfe1c53cbe089c710f5cde0809179e08db
qwen_train,1899-s0001,coordination,candidate_requires_context_review,76c9658182dbe9df219e1754cb051a8001df5dcb7a553315e7b1f8bb7f186a9b
qwen_train,1899-s0003,coordination,candidate_requires_context_review,6baaa59fda7f5f8e0132aa3c3af8301325d95bdca6a38fc29c699c0b1c19c078
qwen_train,1899-s0003,scope_empty,candidate_requires_context_review,6baaa59fda7f5f8e0132aa3c3af8301325d95bdca6a38fc29c699c0b1c19c078
qwen_train,1899-s0004,coordination,candidate_requires_context_review,c97f1111a088bc960dcaefa0a9ea16afc73fa3d43ff463f8a6b53f98d2d5a78c
qwen_train,1899-s0005,coordination,candidate_requires_context_review,3e590df63a623c96f1863c86ea1dd4ffc9dfadc8eb1c8c16a5eb72cf899781f6
qwen_train,1899-s0005,transversal,candidate_requires_context_review,3e590df63a623c96f1863c86ea1dd4ffc9dfadc8eb1c8c16a5eb72cf899781f6
qwen_train,1899-s0008,coordination,candidate_requires_context_review,f4190ff25d47c5f3406c03c870fb1280ca01f3e6b28e69e7ff82afba6babf660
qwen_train,1899-s0009,coordination,candidate_requires_context_review,5c00401180922cbf066284896b3f22532d06e2f4a24d846ce046255cc001aa4f
qwen_train,1899-s0010,coordination,candidate_requires_context_review,78eb4c88267ce70416cb36ec17bee68df2e822c15eaab12513929abee2c390f5
qwen_train,1899-s0011,coordination,candidate_requires_context_review,b051770506a04c78fdfacf4a9e63c6b346ed59029c81ac8c6eed94ab2996a269
qwen_train,1899-s0014,coordination,candidate_requires_context_review,eafeaf3978023e980ebd3b87cacc554be5ad16b9e69fccdb454bd13473da43ea
qwen_train,1901-s0003,scope_empty,candidate_requires_context_review,1c8bdc875dd3c7de26a17cf704d70c6339cef702c10d17c2d688307969e1c9d4
qwen_train,1904-s0003,coordination,candidate_requires_context_review,5fbb4c714d4073ea1e4864ecc31ff0356dcb52fb857455d303e3797faf34dcb3
qwen_train,1904-s0003,transversal,candidate_requires_context_review,5fbb4c714d4073ea1e4864ecc31ff0356dcb52fb857455d303e3797faf34dcb3
qwen_train,1904-s0004,coordination,candidate_requires_context_review,872e5b65d6b7fe3538e76f28d7d03f33e74a81a571146f05ef6bd3e248894517
qwen_train,1904-s0005,coordination,candidate_requires_context_review,f26c9e995d4653be98478564acaf36db3292b66ca762d67d11919e27c6db040e
qwen_train,1904-s0005,transversal,candidate_requires_context_review,f26c9e995d4653be98478564acaf36db3292b66ca762d67d11919e27c6db040e
qwen_train,1904-s0006,scope_empty,candidate_requires_context_review,bd7071b30a1af35763d3dc85c8f35de73b20c142b61796179a413fdeefedeb6c
qwen_train,1907-s0001,coordination,candidate_requires_context_review,45c52fea8e8ae5a4473a2fd08143523b51811177a9eb538231bd79028f7666ae
qwen_train,1907-s0012,coordination,candidate_requires_context_review,dea52f36ab411e274fb843cdd17749e2b3c9eb340597b86f8f38e1e470ad3f18
qwen_train,1907-s0012,transversal,candidate_requires_context_review,dea52f36ab411e274fb843cdd17749e2b3c9eb340597b86f8f38e1e470ad3f18
qwen_train,1910-s0005,experience,candidate_requires_context_review,a59d8856a0cdc9c31cc1fc9f35cb72c09e7fe20f144f3353aeacb2234e3f4da9
qwen_train,1910-s0005,coordination,candidate_requires_context_review,a59d8856a0cdc9c31cc1fc9f35cb72c09e7fe20f144f3353aeacb2234e3f4da9
qwen_train,1911-s0001,coordination,candidate_requires_context_review,410ab3ad1637e0e98a59e0806b627a1e5ebdf17a4f1085e7eb72cf7da00573f9
qwen_train,1911-s0001,transversal,candidate_requires_context_review,410ab3ad1637e0e98a59e0806b627a1e5ebdf17a4f1085e7eb72cf7da00573f9
qwen_train,1911-s0003,experience,candidate_requires_context_review,d063a0042e01898fc5620f7fe3a4f3e334deb77ce8622f132920426cb790d208
qwen_train,1912-s0002,coordination,candidate_requires_context_review,fc86d0168785151338c0f7a4161227e0ed5d398f777bd0468da0a8025b1b4ddd
qwen_train,1912-s0009,coordination,candidate_requires_context_review,b76d13a6e3448eb13c6bc5286ca795cd05fb89c9650600142974485ebfc8708c
qwen_train,1912-s0010,scope_empty,candidate_requires_context_review,7d5f84d02e15afb0044ea2fd2c558e2c73c1f0150024b798759c9997cb72924d
qwen_train,1913-s0002,coordination,candidate_requires_context_review,0ca3eea5d430fbdb1237a89f2c5c0c4a4a74855e4d379eed23c35ebd72c41d87
qwen_train,1913-s0002,transversal,candidate_requires_context_review,0ca3eea5d430fbdb1237a89f2c5c0c4a4a74855e4d379eed23c35ebd72c41d87
qwen_train,1913-s0005,coordination,candidate_requires_context_review,2e100ebe21dbad77650763065227d44ed7204d0245adf4bf27ee4a7ccfd6f9c9
qwen_train,1913-s0009,experience,candidate_requires_context_review,84915848f76cd2b70aadc28a7c2550e30c3a29bd7211a956abd53ba6d1fbaca9
qwen_train,1913-s0009,coordination,candidate_requires_context_review,84915848f76cd2b70aadc28a7c2550e30c3a29bd7211a956abd53ba6d1fbaca9
qwen_train,1915-s0001,coordination,candidate_requires_context_review,4ff6f821c155c5099504f18bb0581ad659629e53f0b945f1b4a659f8ff2918f5
qwen_train,1915-s0005,experience,candidate_requires_context_review,ebf36b8942b12b8e329e73d13cf0a53a688cfbf1cb628279abe748fd04962e20
qwen_train,1916-s0004,coordination,candidate_requires_context_review,049b7e3bace0f9fb3ca5d2eb2507240a39dd2941fc14fb09253a156f0988d541
qwen_train,1916-s0007,coordination,candidate_requires_context_review,9b39334e424f07fa5046ece90458a3b0e240a8b50b34a1fda0e8d9f0a69c0cf1
qwen_train,1916-s0009,experience,candidate_requires_context_review,cb9647bd272c0149ce3de0f90f47985eda9caabd34db8acb61e1da9f5427e7c8
qwen_train,1916-s0009,coordination,candidate_requires_context_review,cb9647bd272c0149ce3de0f90f47985eda9caabd34db8acb61e1da9f5427e7c8
qwen_train,1916-s0009,transversal,candidate_requires_context_review,cb9647bd272c0149ce3de0f90f47985eda9caabd34db8acb61e1da9f5427e7c8
qwen_train,1916-s0010,transversal,candidate_requires_context_review,97f087fa822207298199176017e648f6ee397011f44164611a3a056b3395acb6
qwen_train,1919-s0000,coordination,candidate_requires_context_review,c5ae6bcca3fd99683df955b40d48665687e48d4c3cd66cbf57efece90d92b75e
qwen_train,1919-s0001,coordination,candidate_requires_context_review,d75c52b581b2b8e0df71ce5f544d5d36deeb34ebbc6afcbd7b0842cfacbc6d32
qwen_train,1919-s0004,coordination,candidate_requires_context_review,0991ebd8e232a71e7583a5c921680f01fd95e8525bb32dae5b5c56d2f79101de
qwen_train,1919-s0007,coordination,candidate_requires_context_review,58733509d266aa7a1b2248b562bf9b3f7a13873da5e3148078a7279a00095ebb
qwen_train,1920-s0004,coordination,candidate_requires_context_review,4917dd782f2a04bda40ee77de8bf9bd8530ad03900b1951cd4400b60cd1fbac8
qwen_train,1920-s0008,coordination,candidate_requires_context_review,71a66a9a168bd4b69cd5fd7d46e523cded5db8be64f22e5fc8a2152794c1d9ef
qwen_train,1920-s0008,transversal,candidate_requires_context_review,71a66a9a168bd4b69cd5fd7d46e523cded5db8be64f22e5fc8a2152794c1d9ef
qwen_train,1922-s0009,transversal,candidate_requires_context_review,75f272d43d4040ac0572d2ad4661e9a660e0bcb99403447b4921a4858f2acaa6
qwen_train,1922-s0010,transversal,candidate_requires_context_review,104efbea872654c5b2af45c70344a6adfecd9051da266e2618790380157eb46c
qwen_train,1922-s0012,scope_empty,candidate_requires_context_review,4aa8bd57232e92c2c1d1b2c67dcfb2ce5803418ac57bd2e563b9069224ecd83d
qwen_train,1927-s0001,coordination,candidate_requires_context_review,83d83ea560cb410aeb7e10136b694d0d3edcbb3e5b27e3d534a61a6af750ce9e
qwen_train,1927-s0005,coordination,candidate_requires_context_review,fa701d5a7972f63dbd89b429579fa25781ad79fde9b08523e7aca22f4115b870
qwen_train,1927-s0007,coordination,candidate_requires_context_review,b91b309ddf1ac7003277136cfdef23513a2d55f381cf7f6ddfdf348fd9990b9d
qwen_train,1927-s0008,experience,candidate_requires_context_review,c9315b2d55f46e084b6e42a093931ce51e42334ca0dc3010d22687d20bf62d9f
qwen_train,1927-s0008,coordination,candidate_requires_context_review,c9315b2d55f46e084b6e42a093931ce51e42334ca0dc3010d22687d20bf62d9f
qwen_train,1928-s0002,coordination,candidate_requires_context_review,3d79797f1be13146c9e4387d41e5c6bfb4e1c573fc4b23474475232c2249cecb
qwen_train,1928-s0002,transversal,candidate_requires_context_review,3d79797f1be13146c9e4387d41e5c6bfb4e1c573fc4b23474475232c2249cecb
qwen_train,1928-s0003,transversal,candidate_requires_context_review,f27c23824d9afceb412985cbf4ff29fa09341d5379e5d062cdeb33adaf027bfa
qwen_train,1928-s0007,coordination,candidate_requires_context_review,c1244c9aa57db573129da5c7939e1049574010ec62e6ffb04d7d1a4da8c1c861
qwen_train,1928-s0007,tool_theory,candidate_requires_context_review,c1244c9aa57db573129da5c7939e1049574010ec62e6ffb04d7d1a4da8c1c861
qwen_train,1928-s0007,transversal,candidate_requires_context_review,c1244c9aa57db573129da5c7939e1049574010ec62e6ffb04d7d1a4da8c1c861
qwen_train,1928-s0011,experience,candidate_requires_context_review,e9d5982168fac56bba8add47d1cecf85d1a7836a582c11e565ef5d3341ce8e4a
qwen_train,1928-s0011,transversal,candidate_requires_context_review,e9d5982168fac56bba8add47d1cecf85d1a7836a582c11e565ef5d3341ce8e4a
qwen_train,1930-s0002,coordination,candidate_requires_context_review,bf4faa4b910b830629faba65962c501db0ddbc63f974955d8d08d0b06040f176
qwen_train,1930-s0002,transversal,candidate_requires_context_review,bf4faa4b910b830629faba65962c501db0ddbc63f974955d8d08d0b06040f176
qwen_train,1930-s0003,coordination,candidate_requires_context_review,176e33ea50b0d92206fbfe5a09b2deebaa98b2019ac43699b3651987c3896a6b
qwen_train,1930-s0003,transversal,candidate_requires_context_review,176e33ea50b0d92206fbfe5a09b2deebaa98b2019ac43699b3651987c3896a6b
qwen_train,1931-s0000,coordination,candidate_requires_context_review,35967389e2393709244026d5ea5a38f3df20375c20112b6533ced99340c9c8ea
qwen_train,1931-s0006,coordination,candidate_requires_context_review,e3b62fddba56dd3bbb74cd6d9f3555d6e60ca174c99f50cece28b63625bcbd90
qwen_train,1931-s0007,coordination,candidate_requires_context_review,f8485a137eec2e9ac0161633ab71fde2644111cd5ddcc9d5e44f3d86474ff6c7
qwen_train,1932-s0000,coordination,candidate_requires_context_review,aab5b738edeb397cbae95baefbf839414da1812b7375cf4c1b3a3f75f7f9b2b2
qwen_train,1932-s0005,coordination,candidate_requires_context_review,e984acaa37fead45c3bad3ed900061b70e719467baf1c3d8ed9814434b03d5ce
qwen_train,1932-s0006,experience,candidate_requires_context_review,fce868e2732bf743876e66aed8d693b21b84b781aa7684a53e1e27ac83225ce6
qwen_train,1932-s0006,coordination,candidate_requires_context_review,fce868e2732bf743876e66aed8d693b21b84b781aa7684a53e1e27ac83225ce6
qwen_train,1932-s0009,coordination,candidate_requires_context_review,6ac21d86590f16d15da0d02dcf45036c90b8d66500b1b5c0282ba5e7f2529fe5
qwen_train,1932-s0011,experience,candidate_requires_context_review,b779b580f4f0be6095ff335007d7a972c8decc51630112ffc0d7cde6cc750070
qwen_train,1932-s0011,coordination,candidate_requires_context_review,b779b580f4f0be6095ff335007d7a972c8decc51630112ffc0d7cde6cc750070
qwen_train,1932-s0012,coordination,candidate_requires_context_review,5fb15c656b2f333c1a91bbf44245c9f2a99afad4cc6ec7f507283c9ba07dc059
qwen_train,1932-s0012,transversal,candidate_requires_context_review,5fb15c656b2f333c1a91bbf44245c9f2a99afad4cc6ec7f507283c9ba07dc059
qwen_train,1932-s0013,coordination,candidate_requires_context_review,641157846c49f25a37607450e3669533877acc7a49a9cc872b6853a1623f99b7
qwen_train,1932-s0013,scope_empty,candidate_requires_context_review,641157846c49f25a37607450e3669533877acc7a49a9cc872b6853a1623f99b7
qwen_train,1933-s0001,coordination,candidate_requires_context_review,d47d116299594825676f43192926d827ffb7a546ab90f7a25dd7cab9c17652fc
qwen_train,1933-s0004,coordination,candidate_requires_context_review,d3ec0b148e42b7d5e2332fbd14f9f29e6f816152dcaca5fa5efeb45f5191fe50
qwen_train,1933-s0005,coordination,candidate_requires_context_review,96ebf2345c3d9ffa1e134af2323c131d51c892bbee78e9639a1acacd70710ad0
qwen_train,1933-s0010,coordination,candidate_requires_context_review,f519c06056d6ebd1d38a2d462e9f89f5a0d00c43a968471dcfa992111a3e8464
qwen_train,1933-s0012,coordination,candidate_requires_context_review,4416d8485afe090a3b66d87744a4616e368622511aa11e6d989738582f9554fd
qwen_train,1934-s0004,coordination,candidate_requires_context_review,04a46b490d2f757fad3355ca5723dc905ba3ce1db4d1b8add69bad55be70fe2c
qwen_train,1934-s0007,experience,candidate_requires_context_review,ec0e66489fc141156e70c0f42898657b8fdb9b03de391641a41ebdce8068ebda
qwen_train,1934-s0007,coordination,candidate_requires_context_review,ec0e66489fc141156e70c0f42898657b8fdb9b03de391641a41ebdce8068ebda
qwen_train,1934-s0008,coordination,candidate_requires_context_review,77b3165d9ef7c42985cdb96ddf53154a848b121b27dfcc24655edfd907928266
qwen_train,1934-s0008,transversal,candidate_requires_context_review,77b3165d9ef7c42985cdb96ddf53154a848b121b27dfcc24655edfd907928266
qwen_train,1934-s0010,coordination,candidate_requires_context_review,7bc60c91c6eaefce9d203a8001d086a6aee01b31693beff812793c321be18458
qwen_train,1936-s0004,coordination,candidate_requires_context_review,0a222b97cb1d4f966f03c33bd4a9d489223173e76ba5d6363e7c6c10fe3a543d
qwen_train,1936-s0005,transversal,candidate_requires_context_review,daf52a55d5da2ed6bc0c2a8eb31762ed2b78dcb09eae3b7a4c33e5bde6552b30
qwen_train,1936-s0006,coordination,candidate_requires_context_review,cead97b191d8719f77f9a2c8eef730e85a78ff176618da2edab45ef01fa34c42
qwen_train,1939-s0005,coordination,candidate_requires_context_review,3d65d8ebb2d884e70bbf400f4fac7a8d7ed0969893e6ad288266cdce7d669f29
qwen_train,1939-s0006,coordination,candidate_requires_context_review,4337fa978276d5d8e87be7e9b55d06196ed591a0e9ba1d7d91508943bc9acf11
qwen_train,1940-s0000,coordination,candidate_requires_context_review,6d3ae32b08594ef76585a1e995b362915a21d91cebfab140836c854a75f614ce
qwen_train,1940-s0005,coordination,candidate_requires_context_review,c25ce705c29ff314fa77148d245bbf02397e6f76d3ea73688d5092973e153ffd
qwen_train,1940-s0009,coordination,candidate_requires_context_review,f5d3371eb286c2d1cab9035700ca79054e420c5620f4e242da1925accdc05219
qwen_train,1940-s0010,coordination,candidate_requires_context_review,7458f171ec6de7a8f6712169caa9b67f0ace8de8743e54152c336382db341af2
qwen_train,1940-s0010,transversal,candidate_requires_context_review,7458f171ec6de7a8f6712169caa9b67f0ace8de8743e54152c336382db341af2
qwen_train,1942-s0002,coordination,candidate_requires_context_review,aa0f68a8cf6175e25eda5139e15ba0c82902898a4ba6c50ed7b64114031fc873
qwen_train,1942-s0004,coordination,candidate_requires_context_review,347fb67b6ff44d9b30370dab56aa6d62571e6ac551249cd0263ba4775a76df3d
qwen_train,1942-s0004,tool_theory,candidate_requires_context_review,347fb67b6ff44d9b30370dab56aa6d62571e6ac551249cd0263ba4775a76df3d
qwen_train,1942-s0005,coordination,candidate_requires_context_review,8837af85bae7a3d444ae7df82ee055a533376cdc914077bb8d3c8ee098310274
qwen_train,1942-s0005,tool_theory,candidate_requires_context_review,8837af85bae7a3d444ae7df82ee055a533376cdc914077bb8d3c8ee098310274
qwen_train,1942-s0007,coordination,candidate_requires_context_review,831a9c81b1a97509ab3f772ff4de19e77ec8cb6b0a2d87616b952ca714f05216
qwen_train,1942-s0007,transversal,candidate_requires_context_review,831a9c81b1a97509ab3f772ff4de19e77ec8cb6b0a2d87616b952ca714f05216
qwen_train,1944-s0004,coordination,candidate_requires_context_review,270bbfbc4b6b51363391eac09ef63c0c40df87fe56faf168d3ed37c433b536f3
qwen_train,1944-s0005,coordination,candidate_requires_context_review,171ba67b0aec29e3fea8c5314f5bbcd2cd75676912b49f57cd883fbbe6394b2d
qwen_train,1944-s0006,coordination,candidate_requires_context_review,35416519456f5f2a0c506f41ddb73400eaeca9482b083ad8769f1a221f2110a6
qwen_train,1944-s0008,coordination,candidate_requires_context_review,09cec3068f80367c9ed3caa8123b1083c36cd2736469f7efb89882dab66b7c6c
qwen_train,1944-s0010,coordination,candidate_requires_context_review,33d8a718837157d749e783047122ffb82d55ba3bfee2847a3a30eafc42b0a355
qwen_train,1944-s0010,scope_empty,candidate_requires_context_review,33d8a718837157d749e783047122ffb82d55ba3bfee2847a3a30eafc42b0a355
qwen_train,1945-s0000,coordination,candidate_requires_context_review,23deecdc7ba2f87c8255bc145951682ee6f7bb73d9f4fd2f84f18c671204dd93
qwen_train,1945-s0003,coordination,candidate_requires_context_review,bf6ed3425e2a8ad99a8033e36de673277dcdeed6b3d12ef5804ee1dbe82cd33f
qwen_train,1945-s0004,coordination,candidate_requires_context_review,a6b504c990df5fcff4aca062fbbc92d787d8bfad0873af948d77f74f0c39a3e7
qwen_train,1945-s0004,transversal,candidate_requires_context_review,a6b504c990df5fcff4aca062fbbc92d787d8bfad0873af948d77f74f0c39a3e7
qwen_train,1945-s0009,coordination,candidate_requires_context_review,59380cd8bf5a3e931744ece27b37cd6b6f02dd3b2cdd438b6fed4c7c655f3b43
qwen_train,1945-s0009,transversal,candidate_requires_context_review,59380cd8bf5a3e931744ece27b37cd6b6f02dd3b2cdd438b6fed4c7c655f3b43
qwen_train,1947-s0002,coordination,candidate_requires_context_review,aa0fde25091bd5560e44e07bba85128db0efdc78c1400ba0344d025b94a4c463
qwen_train,1947-s0005,coordination,candidate_requires_context_review,5bcb63912346ee1e35bd172396ac34fc3022a3515ba1f29fd7cd08d7cd77eb93
qwen_train,1947-s0008,coordination,candidate_requires_context_review,65f3ece2b0ec686cb7d4d1b3a048ddabce6b23966880b94c3291c2a46db6250a
qwen_train,1947-s0009,experience,candidate_requires_context_review,8b7207894c8600810f39ff9794ca9bf3cb515c3ac137e504a3816ee644f8c777
qwen_train,1947-s0009,coordination,candidate_requires_context_review,8b7207894c8600810f39ff9794ca9bf3cb515c3ac137e504a3816ee644f8c777
qwen_train,1947-s0010,coordination,candidate_requires_context_review,246b35179fccf6393927139242adf70c61aa672ce64de0c7e7dbdff935467d62
qwen_train,1947-s0010,tool_theory,candidate_requires_context_review,246b35179fccf6393927139242adf70c61aa672ce64de0c7e7dbdff935467d62
qwen_train,1949-s0001,coordination,candidate_requires_context_review,42d483ba71f4728fbf3ec67d30be73a4ae20a5118d9f25c40636af7e03dab596
qwen_train,1949-s0006,coordination,candidate_requires_context_review,4fd0844e70ef9b1cf8375a2a5ddbacc08674f373623724c5707b274debe98675
qwen_train,1959-s0002,coordination,candidate_requires_context_review,203113d666e40680a3dd888e7dbe5f84c635fa2731288e7ef385d529e58b985d
qwen_train,1959-s0004,coordination,candidate_requires_context_review,9514bf1bac23a40afaec40a5b007388d2ed2dcc59532575ddd944a284f306746
qwen_train,1959-s0007,coordination,candidate_requires_context_review,f45e0b3e39c50281a1617c963c93a927480d0b93a68fdf120bbec8e9ec1b1ea1
qwen_train,1959-s0010,coordination,candidate_requires_context_review,e7d11ebe20f97a3f9798fc8edd3bf22c56cbc85183b8c9b91cd3e0e7f25f7dd4
qwen_train,1960-s0001,coordination,candidate_requires_context_review,d4a3c4e03807748e39f1e554874ca925f920bb2d43edfc93d165c65bbdf7f39c
qwen_train,1960-s0007,coordination,candidate_requires_context_review,1d915055e7743625e23f8b262865e06f4ae1c78d29f21107a2f6ffdaed26134e
qwen_train,1960-s0007,transversal,candidate_requires_context_review,1d915055e7743625e23f8b262865e06f4ae1c78d29f21107a2f6ffdaed26134e
qwen_train,1960-s0008,coordination,candidate_requires_context_review,4d3d91e4eab70dd752c713b5854a2cc8222ed898f918838a4fbbb996e74c8625
qwen_train,1960-s0010,coordination,candidate_requires_context_review,cf7bb303d697c4fea9600e0e244ed4c7c4eeed582b91cdacd4bcdf028c4b70e9
qwen_train,1960-s0012,coordination,candidate_requires_context_review,94afbcfa9660067f9f71ba5641057e86b7cb437fd7d7765f5eb15a6574b88d0a
qwen_train,1960-s0013,coordination,candidate_requires_context_review,0f41404d8aa4d33e2f8d1e743a8e57e9bfbde92bebca810f74c0f45c03f096f0
qwen_train,1960-s0014,coordination,candidate_requires_context_review,a5daa1ae51d1146caa1631594e7410c570aed3039f64b876040c5412aa6f5ec6
qwen_train,1960-s0014,scope_empty,candidate_requires_context_review,a5daa1ae51d1146caa1631594e7410c570aed3039f64b876040c5412aa6f5ec6
qwen_train,1960-s0016,coordination,candidate_requires_context_review,a6d7c502e29dca73bb118822c60f8833a0e7e358d5034c9d018db103481a7557
qwen_train,1960-s0017,coordination,candidate_requires_context_review,80ac237df3e9ed1c2d581e8a43980036d26856018024c4ba29c7e241f572923d
qwen_train,1960-s0018,coordination,candidate_requires_context_review,0170ba27deb031675070c114c6b9ab9207e181654f2d76d53b101a4eafc1ce76
qwen_train,1960-s0019,coordination,candidate_requires_context_review,97eff4e5b2abe543b9f5072399b4840aba1144126248bae907b2bbf7027943b8
qwen_train,1960-s0020,coordination,candidate_requires_context_review,2fab96027a1ea528d47f6b9a80651aafa852648bb0a854781bd31e9641a16952
qwen_train,1960-s0021,coordination,candidate_requires_context_review,408b9fdfd5608bd18d0f454ef0d949f8b966e6709660c1d9ad124c609c932b3a
qwen_train,1960-s0022,coordination,candidate_requires_context_review,275e6593d926583a902cb0473cb5447b62d35771bfb5845c8147b29a1bb0bcfe
qwen_train,1960-s0023,coordination,candidate_requires_context_review,8d3684534b7604dc37ff1c9aca7bf0777c4657c85f4e53ca6f9b3df5de58788d
qwen_train,1961-s0000,coordination,candidate_requires_context_review,2088bcd3e8b1a5dacb2629877a0d644b86818e3fd3647788471e672031827e2d
